date,HY_SPREAD,IG_SPREAD,T10Y,OIL,DXY,KRE,XLF
2006-02-13,3.3700,0.8900,4.5800,61.2400,90.5400,,17.2765
2006-02-14,3.3600,0.8900,4.6200,59.5700,90.5400,,17.4830
2006-02-15,3.3200,0.8900,4.6100,57.7000,90.7200,,17.5862
2006-02-16,3.2900,0.8800,4.5900,58.4600,90.7300,,17.6894
2006-02-17,3.3000,0.8800,4.5400,59.8800,90.6400,,17.6188
2006-02-18,3.3000,0.8800,4.5400,,,,
2006-02-19,3.3000,0.8800,4.5400,,,,
2006-02-20,3.3000,0.8800,4.5400,,,,
2006-02-21,3.2900,0.8800,4.5700,61.1000,90.5500,,17.5645
2006-02-22,3.3100,0.8800,4.5300,61.0100,90.6700,,17.8959
2006-02-23,3.2700,0.8700,4.5600,60.5400,90.3900,,17.8307
2006-02-24,3.2800,0.8800,4.5800,62.9100,90.6100,,17.8687
2006-02-25,3.2800,0.8800,4.5800,,,,
2006-02-26,3.2800,0.8800,4.5800,,,,
2006-02-27,3.2800,0.8700,4.5900,61.0000,90.6300,,17.9013
2006-02-28,3.3700,0.9000,4.5500,61.4100,90.1100,,17.7274
2006-03-01,3.3300,0.8800,4.5900,61.9700,90.2200,,17.8198
2006-03-02,3.3200,0.8700,4.6400,63.3600,89.5600,,17.7111
2006-03-03,3.2900,0.8700,4.6800,63.6700,89.6600,,17.6677
2006-03-04,3.2900,0.8700,4.6800,,,,
2006-03-05,3.2900,0.8700,4.6800,,,,
2006-03-06,3.2600,0.8700,4.7400,62.4100,89.8900,,17.6134
2006-03-07,3.3000,0.8800,4.7400,61.5800,90.7700,,17.6731
2006-03-08,3.3100,0.8800,4.7300,60.0200,90.6200,,17.6840
2006-03-09,3.3200,0.8800,4.7400,60.4700,90.7500,,17.5753
2006-03-10,3.3000,0.8800,4.7600,59.9600,90.8500,,17.7329
2006-03-11,3.3000,0.8800,4.7600,,,,
2006-03-12,3.3000,0.8800,4.7600,,,,
2006-03-13,3.2700,0.8800,4.7700,61.7700,90.5400,,17.7383
2006-03-14,3.3400,0.8800,4.7100,63.1000,90.0000,,17.9448
2006-03-15,3.2900,0.8700,4.7300,62.1700,89.7000,,17.9665
2006-03-16,3.3400,0.8800,4.6500,63.5800,89.0700,,18.0262
2006-03-17,3.3100,0.8800,4.6800,62.7700,88.9200,,18.0792
2006-03-18,3.3100,0.8800,4.6800,,,,
2006-03-19,3.3100,0.8800,4.6800,,,,
2006-03-20,3.3000,0.8800,4.6600,60.4200,89.1300,,18.0902
2006-03-21,3.2100,0.8800,4.7100,60.5700,89.6200,,17.9099
2006-03-22,3.2000,0.8800,4.7000,61.7700,89.7200,,18.0519
2006-03-23,3.1800,0.8800,4.7300,63.9100,90.4600,,17.9645
2006-03-24,3.2300,0.8800,4.6700,64.2600,90.0700,,17.9591
2006-03-25,3.2300,0.8800,4.6700,,,,
2006-03-26,3.2300,0.8800,4.6700,,,,
2006-03-27,3.1900,0.8800,4.7000,64.1600,90.0700,,17.9481
2006-03-28,3.1200,0.8800,4.7900,66.0700,90.2500,,17.8007
2006-03-29,3.1400,0.8800,4.8100,66.4500,90.2500,,17.8826
2006-03-30,3.1100,0.8800,4.8600,67.1500,89.3900,,17.7734
2006-03-31,3.1300,0.9000,4.8600,66.6300,89.7300,,17.7788
2006-04-01,3.1300,0.9000,4.8600,,,,
2006-04-02,3.1300,0.9000,4.8600,,,,
2006-04-03,3.0900,0.9000,4.8800,66.7400,89.6300,,17.8061
2006-04-04,3.1000,0.8900,4.8700,66.2300,88.8300,,17.9973
2006-04-05,3.1300,0.8900,4.8400,67.0700,88.6300,,18.0301
2006-04-06,3.1200,0.9000,4.9000,67.9400,88.9600,,17.9645
2006-04-07,3.0600,0.8900,4.9700,67.3900,89.6300,,17.7952
2006-04-08,3.0600,0.8900,4.9700,,,,
2006-04-09,3.0600,0.8900,4.9700,,,,
2006-04-10,3.1000,0.8900,4.9700,68.7400,89.7200,,17.8280
2006-04-11,3.1100,0.8900,4.9300,68.9800,89.4400,,17.6750
2006-04-12,3.0600,0.8900,4.9800,68.6200,89.6200,,17.7133
2006-04-13,3.0500,0.8900,5.0500,69.3200,89.6200,,17.7406
2006-04-14,3.0500,0.8900,5.0500,,,,
2006-04-15,3.0500,0.8900,5.0500,,,,
2006-04-16,3.0500,0.8900,5.0500,,,,
2006-04-17,3.0800,0.8900,5.0100,70.4000,88.6400,,17.7242
2006-04-18,3.1100,0.9000,4.9900,71.3500,88.2400,,18.0519
2006-04-19,3.0700,0.8900,5.0400,72.1700,87.7900,,18.0738
2006-04-20,3.0400,0.8900,5.0400,71.9500,88.2500,,18.1120
2006-04-21,3.0400,0.8900,5.0100,75.1700,88.0500,,18.0902
2006-04-22,3.0400,0.8900,5.0100,,,,
2006-04-23,3.0400,0.8900,5.0100,,,,
2006-04-24,3.0600,0.8900,4.9900,73.3300,87.4500,,18.0956
2006-04-25,2.9800,0.8800,5.0700,72.8800,87.3200,,17.9864
2006-04-26,2.9700,0.8800,5.1200,71.9300,87.2200,,18.0902
2006-04-27,3.0000,0.8800,5.0900,70.9700,86.6300,,18.3742
2006-04-28,3.0000,0.8800,5.0700,71.8800,86.1100,,18.5490
2006-04-29,3.0000,0.8800,5.0700,,,,
2006-04-30,3.0400,0.8900,5.0700,,,,
2006-05-01,2.9600,0.8700,5.1400,73.7000,85.9700,,18.2595
2006-05-02,2.9700,0.8700,5.1200,74.6100,85.7900,,18.3742
2006-05-03,2.9400,0.8700,5.1500,72.2800,85.8400,,18.3578
2006-05-04,2.9300,0.8700,5.1600,69.9400,85.8400,,18.3960
2006-05-05,2.9600,0.8700,5.1200,70.1900,85.1200,,18.6582
2006-05-06,2.9600,0.8700,5.1200,,,,
2006-05-07,2.9600,0.8700,5.1200,,,,
2006-05-08,2.9400,0.8700,5.1200,69.7700,85.2300,,18.5817
2006-05-09,2.9200,0.8700,5.1300,70.6900,84.8300,,18.6145
2006-05-10,2.9000,0.8700,5.1300,72.1300,84.5000,,18.6254
2006-05-11,2.8800,0.8700,5.1400,73.3200,84.2700,,18.3196
2006-05-12,2.8800,0.8700,5.1900,72.0400,83.9600,,18.1339
2006-05-13,2.8800,0.8700,5.1900,,,,
2006-05-14,2.8800,0.8700,5.1900,,,,
2006-05-15,2.9200,0.8700,5.1500,69.4100,84.5400,,18.2595
2006-05-16,2.9900,0.8800,5.1000,69.5300,84.1700,,18.2376
2006-05-17,3.0300,0.8900,5.1600,68.7000,84.8500,,17.8717
2006-05-18,3.0900,0.9000,5.0800,69.4500,84.5100,,17.7133
2006-05-19,3.0800,0.9000,5.0500,68.5300,84.8800,,17.8061
2006-05-20,3.0800,0.9000,5.0500,,,,
2006-05-21,3.0800,0.9000,5.0500,,,,
2006-05-22,3.1500,0.9000,5.0400,69.2300,84.3500,,17.7624
2006-05-23,3.1200,0.9000,5.0700,71.7600,84.3500,,17.6750
2006-05-24,3.1800,0.9100,5.0300,69.8600,84.9500,,17.6860
2006-05-25,3.1300,0.9100,5.0700,71.3200,84.6500,,17.8444
2006-05-26,3.1200,0.9100,5.0600,71.3700,85.2600,,17.9918
2006-05-27,3.1200,0.9100,5.0600,,,,
2006-05-28,3.1200,0.9100,5.0600,,,,
2006-05-29,3.1200,0.9100,5.0600,,,,
2006-05-30,3.1000,0.9100,5.0900,72.0300,84.2800,,17.7242
2006-05-31,3.1200,0.9200,5.1200,71.2900,84.7200,,17.8498
2006-06-01,3.1300,0.9200,5.1100,70.3400,84.7900,,18.0574
2006-06-02,3.2200,0.9300,5.0000,72.3300,84.0500,,18.1612
2006-06-03,3.2200,0.9300,5.0000,,,,
2006-06-04,3.2200,0.9300,5.0000,,,,
2006-06-05,3.1900,0.9300,5.0200,72.6000,84.1400,,17.8662
2006-06-06,3.2400,0.9300,5.0100,72.5000,84.7300,,17.8225
2006-06-07,3.2200,0.9300,5.0200,70.8200,84.9900,,17.8826
2006-06-08,3.2600,0.9400,5.0000,70.3500,85.9100,,17.9154
2006-06-09,3.2700,0.9400,4.9800,71.6300,85.7200,,17.8553
2006-06-10,3.2700,0.9400,4.9800,,,,
2006-06-11,3.2700,0.9400,4.9800,,,,
2006-06-12,3.2500,0.9400,4.9900,70.3600,85.8500,,17.6587
2006-06-13,3.3200,0.9500,4.9700,68.5600,86.4300,,17.3146
2006-06-14,3.3200,0.9600,5.0500,69.1400,86.1400,,17.2108
2006-06-15,3.2900,0.9500,5.1000,69.5000,86.0200,,17.5931
2006-06-16,3.2600,0.9500,5.1300,69.8800,85.9200,,17.4816
2006-06-17,3.2600,0.9500,5.1300,,,,
2006-06-18,3.2600,0.9500,5.1300,,,,
2006-06-19,3.2500,0.9600,5.1400,68.9800,86.3100,,17.3607
2006-06-20,3.2800,0.9600,5.1500,68.9400,86.1800,,17.4102
2006-06-21,3.3400,0.9600,5.1600,70.3300,85.7800,,17.5530
2006-06-22,3.3200,0.9600,5.2000,70.8400,86.3900,29.5997,17.4871
2006-06-23,3.3100,0.9600,5.2300,70.8700,86.8200,29.2164,17.3717
2006-06-24,3.3100,0.9600,5.2300,,,,
2006-06-25,3.3100,0.9600,5.2300,,,,
2006-06-26,3.3400,0.9700,5.2500,71.8000,86.4900,29.5317,17.5255
2006-06-27,3.3600,0.9700,5.2100,71.9200,86.4700,29.3400,17.3552
2006-06-28,3.3300,0.9700,5.2500,72.1900,86.6300,29.2906,17.4486
2006-06-29,3.3300,0.9700,5.2200,73.5200,85.8700,29.9398,17.8167
2006-06-30,3.3500,0.9700,5.1500,73.9800,85.2200,29.7976,17.7673
2006-07-01,3.3500,0.9700,5.1500,,,,
2006-07-02,3.3500,0.9700,5.1500,,,,
2006-07-03,3.3300,0.9700,5.1500,,85.1800,30.0078,17.9760
2006-07-04,3.3300,0.9700,5.1500,,,,
2006-07-05,3.2700,0.9700,5.2300,75.1900,85.6000,29.6492,17.8057
2006-07-06,3.3100,0.9700,5.1900,75.1400,85.3500,29.7110,17.8607
2006-07-07,3.3300,0.9700,5.1400,74.0900,84.9800,29.5070,17.7728
2006-07-08,3.3300,0.9700,5.1400,,,,
2006-07-09,3.3300,0.9700,5.1400,,,,
2006-07-10,3.3000,0.9700,5.1300,73.6100,85.5000,29.5936,17.8936
2006-07-11,3.3300,0.9700,5.1000,74.1600,85.3600,29.6678,17.8991
2006-07-12,3.3200,0.9700,5.1000,74.9500,85.9100,29.2844,17.7233
2006-07-13,3.3900,0.9700,5.0800,76.7000,85.7900,28.9505,17.4431
2006-07-14,3.4400,0.9800,5.0700,77.0300,86.0900,28.9381,17.3717
2006-07-15,3.4400,0.9800,5.0700,,,,
2006-07-16,3.4400,0.9800,5.0700,,,,
2006-07-17,3.4200,0.9800,5.0700,75.3000,86.9600,29.0618,17.4047
2006-07-18,3.3700,0.9700,5.1300,73.5400,87.0100,29.2720,17.4431
2006-07-19,3.4200,0.9700,5.0600,72.6600,86.4600,30.0140,17.9046
2006-07-20,3.4300,0.9700,5.0300,73.0800,86.2200,29.8038,17.8332
2006-07-21,3.4100,0.9700,5.0500,74.4300,85.9300,29.5441,17.7343
2006-07-22,3.4100,0.9700,5.0500,,,,
2006-07-23,3.4100,0.9700,5.0500,,,,
2006-07-24,3.4100,0.9700,5.0500,75.0500,86.3400,29.8842,17.9651
2006-07-25,3.3800,0.9700,5.0700,73.7500,86.6400,30.0326,18.0090
2006-07-26,3.3800,0.9700,5.0400,73.9400,85.9300,30.0387,17.9870
2006-07-27,3.3600,0.9700,5.0700,74.5400,85.8700,29.7358,17.8826
2006-07-28,3.4000,0.9700,5.0000,73.2400,85.4400,30.3417,18.2013
2006-07-29,3.4000,0.9700,5.0000,,,,
2006-07-30,3.4000,0.9700,5.0000,,,,
2006-07-31,3.4500,0.9800,4.9900,74.4000,85.3000,30.0635,18.1738
2006-08-01,3.4400,0.9800,4.9900,74.9100,85.0500,29.8162,18.1189
2006-08-02,3.4200,0.9800,4.9600,75.8100,85.0500,29.9522,18.1518
2006-08-03,3.4200,0.9800,4.9600,75.4600,85.0200,30.3479,18.2288
2006-08-04,3.4400,0.9800,4.9100,74.7600,84.5700,30.3417,18.2672
2006-08-05,3.4400,0.9800,4.9100,,,,
2006-08-06,3.4400,0.9800,4.9100,,,,
2006-08-07,3.4200,0.9800,4.9300,76.9800,84.7500,30.1995,18.2288
2006-08-08,3.4100,0.9800,4.9300,76.3100,84.6600,30.0326,18.0969
2006-08-09,3.4100,0.9800,4.9200,76.3500,84.7100,29.6987,17.8826
2006-08-10,3.4200,0.9800,4.9300,74.0000,85.0800,29.8780,17.9705
2006-08-11,3.3900,0.9800,4.9700,74.3500,85.5200,29.7914,17.9156
2006-08-12,3.3900,0.9800,4.9700,,,,
2006-08-13,3.3900,0.9800,4.9700,,,,
2006-08-14,3.3600,0.9700,5.0000,73.5300,85.6400,29.7790,17.9376
2006-08-15,3.3900,0.9700,4.9300,73.0500,85.2200,30.2428,18.2397
2006-08-16,3.4200,0.9700,4.8700,71.8900,84.8800,30.4159,18.3386
2006-08-17,3.3800,0.9700,4.8700,70.0600,85.0400,30.4221,18.3991
2006-08-18,3.4100,0.9700,4.8400,71.1400,85.0900,30.4221,18.4265
2006-08-19,3.4100,0.9700,4.8400,,,,
2006-08-20,3.4100,0.9700,4.8400,,,,
2006-08-21,3.4300,0.9700,4.8200,72.4500,84.6300,30.1995,18.3551
2006-08-22,3.4300,0.9700,4.8200,72.6300,85.1800,30.2675,18.3496
2006-08-23,3.4300,0.9700,4.8200,71.7600,85.1300,29.9151,18.2947
2006-08-24,3.4300,0.9700,4.8100,72.3600,85.2800,29.9645,18.3551
2006-08-25,3.4400,0.9700,4.7900,72.5100,85.3800,29.8347,18.2562
2006-08-26,3.4400,0.9700,4.7900,,,,
2006-08-27,3.4400,0.9700,4.7900,,,,
2006-08-28,3.4100,0.9700,4.8000,70.6100,85.2300,30.0511,18.3881
2006-08-29,3.4100,0.9700,4.7900,69.7100,84.9100,29.9522,18.3112
2006-08-30,3.4200,0.9700,4.7600,70.0300,84.9700,30.2181,18.3661
2006-08-31,3.4900,0.9700,4.7400,70.2600,85.0500,30.2799,18.3881
2006-09-01,3.4900,0.9800,4.7300,69.1900,84.9400,30.2614,18.4156
2006-09-02,3.4900,0.9800,4.7300,,,,
2006-09-03,3.4900,0.9800,4.7300,,,,
2006-09-04,3.4900,0.9800,4.7300,68.0200,,,
2006-09-05,3.4300,0.9700,4.7800,68.6000,85.0000,30.3294,18.4815
2006-09-06,3.4000,0.9700,4.8000,67.5000,85.1000,30.1439,18.4210
2006-09-07,3.4100,0.9700,4.8000,67.3200,85.5300,29.8471,18.2782
2006-09-08,3.4200,0.9700,4.7800,66.2500,85.9500,29.8965,18.3826
2006-09-09,3.4200,0.9700,4.7800,,,,
2006-09-10,3.4200,0.9700,4.7800,,,,
2006-09-11,3.3900,0.9700,4.8000,65.6100,85.9200,29.9275,18.3936
2006-09-12,3.4000,0.9700,4.7800,63.7600,85.9200,30.3232,18.6298
2006-09-13,3.3800,0.9700,4.7700,63.9700,85.8700,30.5520,18.7672
2006-09-14,3.3500,0.9700,4.7900,63.2200,85.6600,30.5396,18.8111
2006-09-15,3.3300,0.9600,4.8000,63.3300,85.9900,30.6156,18.8686
2006-09-16,3.3300,0.9600,4.8000,,,,
2006-09-17,3.3300,0.9600,4.8000,,,,
2006-09-18,3.3300,0.9600,4.8100,63.8000,85.8100,30.4536,18.8465
2006-09-19,3.4000,0.9700,4.7400,61.6600,85.9400,30.3601,18.8796
2006-09-20,3.3900,0.9700,4.7300,60.4600,85.8100,30.8400,19.0067
2006-09-21,3.4800,0.9700,4.6500,61.5900,85.1800,30.4785,18.8741
2006-09-22,3.5300,0.9700,4.6000,60.5500,85.2000,30.2729,18.9073
2006-09-23,3.5300,0.9700,4.6000,,,,
2006-09-24,3.5300,0.9700,4.6000,,,,
2006-09-25,3.5500,0.9700,4.5600,61.4500,85.2900,30.6779,19.1006
2006-09-26,3.5000,0.9700,4.5900,61.0100,85.6300,30.6593,19.2056
2006-09-27,3.4600,0.9700,4.6000,62.9600,85.6600,30.8213,19.1172
2006-09-28,3.4400,0.9700,4.6300,62.7600,85.7200,30.7901,19.1835
2006-09-29,3.4200,0.9700,4.6400,62.9100,85.9700,30.4349,19.1283
2006-09-30,3.4400,0.9800,4.6400,,,,
2006-10-01,3.4400,0.9800,4.6400,,,,
2006-10-02,3.4400,0.9800,4.6200,61.0300,85.5900,30.1046,19.0841
2006-10-03,3.4300,0.9700,4.6200,58.6800,85.7100,30.1420,19.2719
2006-10-04,3.4500,0.9800,4.5700,59.4100,85.8400,30.4225,19.5040
2006-10-05,3.3900,0.9700,4.6100,60.0300,85.9200,30.6281,19.4929
2006-10-06,3.3100,0.9700,4.7000,59.7600,86.4400,30.4287,19.4266
2006-10-07,3.3100,0.9700,4.7000,,,,
2006-10-08,3.3100,0.9700,4.7000,,,,
2006-10-09,3.3100,0.9700,4.7000,59.9600,86.5200,30.7901,19.4819
2006-10-10,3.2700,0.9700,4.7500,58.5200,87.0200,30.7652,19.4819
2006-10-11,3.2300,0.9600,4.7800,57.5900,87.1200,30.6593,19.4321
2006-10-12,3.2200,0.9600,4.7900,57.8600,86.9200,30.9334,19.5371
2006-10-13,3.1900,0.9600,4.8100,58.5700,87.1200,31.0892,19.6090
2006-10-14,3.1900,0.9600,4.8100,,,,
2006-10-15,3.1900,0.9600,4.8100,,,,
2006-10-16,3.1800,0.9600,4.7900,59.9400,87.0000,31.0145,19.5040
2006-10-17,3.1900,0.9600,4.7800,58.9300,86.8700,30.8774,19.5040
2006-10-18,3.1800,0.9600,4.7700,57.6500,86.8800,30.9085,19.5592
2006-10-19,3.1700,0.9500,4.7900,58.5000,86.2400,30.7839,19.4321
2006-10-20,3.1700,0.9500,4.7900,56.8200,86.2700,30.3601,19.4100
2006-10-21,3.1700,0.9500,4.7900,,,,
2006-10-22,3.1700,0.9500,4.7900,,,,
2006-10-23,3.1400,0.9500,4.8300,58.8100,86.7100,30.4661,19.5371
2006-10-24,3.1500,0.9500,4.8300,59.3500,86.6300,30.3601,19.5316
2006-10-25,3.1900,0.9500,4.7800,61.4000,86.3800,30.3726,19.6145
2006-10-26,3.2100,0.9500,4.7300,60.3600,85.8900,30.6343,19.7526
2006-10-27,3.2300,0.9500,4.6800,60.7500,85.5600,30.3913,19.6034
2006-10-28,3.2300,0.9500,4.6800,,,,
2006-10-29,3.2300,0.9500,4.6800,,,,
2006-10-30,3.2100,0.9500,4.6800,58.3600,85.5900,30.4411,19.6090
2006-10-31,3.2900,0.9500,4.6100,58.7300,85.3200,30.4100,19.5758
2006-11-01,3.3000,0.9500,4.5700,58.7100,85.3200,30.0049,19.4542
2006-11-02,3.2400,0.9500,4.6000,57.8800,85.3400,29.9115,19.3990
2006-11-03,3.1200,0.9400,4.7200,59.1400,85.7100,30.0049,19.3990
2006-11-04,3.1200,0.9400,4.7200,,,,
2006-11-05,3.1200,0.9400,4.7200,,,,
2006-11-06,3.1300,0.9400,4.7100,60.0200,85.7500,30.2542,19.6255
2006-11-07,3.1400,0.9300,4.6600,58.9300,85.4300,30.3103,19.6697
2006-11-08,3.1500,0.9300,4.6400,59.8300,85.4100,30.5159,19.7526
2006-11-09,3.1300,0.9300,4.6200,61.1600,85.1800,30.2417,19.6200
2006-11-10,3.1500,0.9300,4.5900,59.5900,85.0500,30.4287,19.7802
2006-11-11,3.1500,0.9300,4.5900,,,,
2006-11-12,3.1500,0.9300,4.5900,,,,
2006-11-13,3.1200,0.9200,4.6100,58.5800,85.3600,30.7029,19.7581
2006-11-14,3.1300,0.9300,4.5700,58.2800,85.2400,31.0768,19.8742
2006-11-15,3.0500,0.9200,4.6100,58.7600,85.3400,31.3136,19.8465
2006-11-16,2.9900,0.9200,4.6600,56.2600,85.5000,31.4195,20.0399
2006-11-17,3.0600,0.9300,4.6100,55.8100,85.3700,31.3323,19.8907
2006-11-18,3.0600,0.9300,4.6100,,,,
2006-11-19,3.0600,0.9300,4.6100,,,,
2006-11-20,3.0700,0.9200,4.6000,58.8000,85.4200,31.4195,20.0178
2006-11-21,3.1300,0.9200,4.5800,60.1700,85.2400,31.2886,19.9847
2006-11-22,3.1400,0.9200,4.5700,59.2400,84.6500,31.1952,20.0068
2006-11-23,3.1400,0.9200,4.5700,,84.4800,,
2006-11-24,3.1500,0.9200,4.5500,,83.7100,31.1765,19.9073
2006-11-25,3.1500,0.9200,4.5500,,,,
2006-11-26,3.1500,0.9200,4.5500,,,,
2006-11-27,3.1700,0.9300,4.5400,60.3200,83.5100,30.5907,19.5979
2006-11-28,3.2200,0.9300,4.5100,60.9900,83.2100,30.6343,19.6311
2006-11-29,3.1500,0.9200,4.5200,62.4600,83.4400,31.0020,19.7526
2006-11-30,3.2000,0.9400,4.4600,63.1300,82.9200,30.9210,19.7139
2006-12-01,3.2100,0.9400,4.4300,63.4300,82.4800,30.7839,19.5979
2006-12-02,3.2100,0.9400,4.4300,,,,
2006-12-03,3.2100,0.9400,4.4300,,,,
2006-12-04,3.2000,0.9300,4.4300,62.4400,82.4900,31.3323,19.8742
2006-12-05,3.1400,0.9300,4.4500,62.4300,82.4500,31.3447,19.9681
2006-12-06,3.0700,0.9200,4.4800,62.1900,82.7700,31.1640,19.9957
2006-12-07,3.0500,0.9200,4.4900,62.4900,82.8000,30.9833,19.9460
2006-12-08,3.0000,0.9100,4.5600,62.0300,83.3300,30.8898,20.0068
2006-12-09,3.0000,0.9100,4.5600,,,,
2006-12-10,3.0000,0.9100,4.5600,,,,
2006-12-11,3.0200,0.9200,4.5200,61.2200,83.1200,31.0020,20.1173
2006-12-12,3.0600,0.9200,4.4900,61.0200,82.9700,31.0331,20.1338
2006-12-13,3.0000,0.9200,4.5800,61.3700,82.9700,31.0892,20.1559
2006-12-14,3.0000,0.9200,4.6000,62.5100,83.6500,31.3323,20.3272
2006-12-15,2.9800,0.9200,4.6000,63.4300,84.0600,31.3473,20.3779
2006-12-16,2.9800,0.9200,4.6000,,,,
2006-12-17,2.9800,0.9200,4.6000,,,,
2006-12-18,2.9900,0.9200,4.6000,62.2100,83.9800,31.1344,20.4781
2006-12-19,2.9800,0.9200,4.6000,63.1500,83.4600,31.0280,20.4614
2006-12-20,2.9700,0.9200,4.6000,63.7200,83.5200,31.1094,20.5282
2006-12-21,2.9900,0.9200,4.5500,62.6600,83.5700,31.1970,20.4391
2006-12-22,2.9300,0.9100,4.6300,62.4100,83.9400,31.0968,20.3389
2006-12-23,2.9300,0.9100,4.6300,,,,
2006-12-24,2.9300,0.9100,4.6300,,,,
2006-12-25,2.9300,0.9100,4.6300,,,,
2006-12-26,2.9300,0.9100,4.6100,61.1000,84.0700,31.4725,20.5227
2006-12-27,2.8700,0.9100,4.6600,60.3400,83.9400,31.9233,20.6674
2006-12-28,2.8300,0.9000,4.7000,60.5300,83.8200,31.8356,20.5728
2006-12-29,2.8200,0.9000,4.7100,61.0500,83.7200,31.3786,20.4558
2006-12-30,2.8200,0.9000,4.7100,,,,
2006-12-31,2.8900,0.9100,4.7100,,,,
2007-01-01,2.8900,0.9100,4.7100,,,,
2007-01-02,2.9100,0.9200,4.6800,61.0500,83.2000,,
2007-01-03,2.9100,0.9100,4.6700,58.3200,83.9200,31.6666,20.5561
2007-01-04,2.9500,0.9100,4.6200,55.5900,84.3200,31.7730,20.4893
2007-01-05,2.9300,0.9100,4.6500,56.3100,84.6300,31.1157,20.3278
2007-01-06,2.9300,0.9100,4.6500,,,,
2007-01-07,2.9300,0.9100,4.6500,,,,
2007-01-08,2.9200,0.9100,4.6600,56.0900,84.6000,31.1282,20.4169
2007-01-09,2.8900,0.9100,4.6600,55.6400,84.7400,30.9904,20.3835
2007-01-10,2.8700,0.9100,4.6900,54.0200,85.0800,31.0029,20.4503
2007-01-11,2.8200,0.9000,4.7400,51.8800,85.3100,31.2471,20.5783
2007-01-12,2.8000,0.9000,4.7700,52.9900,85.0300,31.2659,20.6006
2007-01-13,2.8000,0.9000,4.7700,,,,
2007-01-14,2.8000,0.9000,4.7700,,,,
2007-01-15,2.7900,0.9000,4.7700,,,,
2007-01-16,2.7800,0.9000,4.7500,51.2100,85.0500,30.9779,20.6563
2007-01-17,2.7200,0.8900,4.7900,52.2400,84.9800,30.7588,20.6006
2007-01-18,2.7300,0.8900,4.7500,50.4800,84.9100,30.5271,20.5171
2007-01-19,2.7000,0.8900,4.7800,51.9900,84.8600,30.5522,20.5783
2007-01-20,2.7000,0.8900,4.7800,,,,
2007-01-21,2.7000,0.8900,4.7800,,,,
2007-01-22,2.6900,0.8900,4.7600,51.1300,85.0200,30.4082,20.5616
2007-01-23,2.6500,0.8800,4.8100,55.0400,84.6700,30.4583,20.5505
2007-01-24,2.6300,0.8800,4.8100,55.3700,84.9400,30.7024,20.7621
2007-01-25,2.5700,0.8700,4.8700,54.2300,85.1100,30.2892,20.4614
2007-01-26,2.5900,0.8800,4.8800,55.4200,85.2800,30.4770,20.5004
2007-01-27,2.5900,0.8800,4.8800,,,,
2007-01-28,2.5900,0.8800,4.8800,,,,
2007-01-29,2.5800,0.8700,4.9000,54.0100,85.1000,30.7087,20.4002
2007-01-30,2.6200,0.8700,4.8800,56.9700,85.0300,30.9278,20.4781
2007-01-31,2.7200,0.8900,4.8300,58.1400,84.6100,30.9028,20.6451
2007-02-01,2.6600,0.8800,4.8400,57.3000,84.6300,31.1532,20.7788
2007-02-02,2.6700,0.8800,4.8300,59.0200,84.9600,31.3348,20.8177
2007-02-03,2.6700,0.8800,4.8300,,,,
2007-02-04,2.6700,0.8800,4.8300,,,,
2007-02-05,2.6700,0.8800,4.8100,58.7400,85.0800,31.1845,20.8122
2007-02-06,2.6700,0.8800,4.7700,58.8800,84.7800,31.4036,20.9068
2007-02-07,2.6500,0.8800,4.7400,57.7100,84.7500,31.5664,20.9848
2007-02-08,2.6500,0.8800,4.7300,59.7100,84.7000,31.5414,20.9180
2007-02-09,2.5900,0.8700,4.7900,59.8900,84.8700,31.2409,20.6953
2007-02-10,2.5900,0.8700,4.7900,,,,
2007-02-11,2.5900,0.8700,4.7900,,,,
2007-02-12,2.5900,0.8700,4.8000,57.8100,85.1500,31.3222,20.6451
2007-02-13,2.5800,0.8700,4.8200,59.0600,84.7300,31.5476,20.7955
2007-02-14,2.6200,0.8700,4.7400,58.0000,84.2000,31.5789,20.9959
2007-02-15,2.5900,0.8700,4.7000,57.9900,84.0100,31.6228,21.0293
2007-02-16,2.5700,0.8600,4.6900,59.3900,84.0900,31.7605,21.0237
2007-02-17,2.5700,0.8600,4.6900,,,,
2007-02-18,2.5700,0.8600,4.6900,,,,
2007-02-19,2.5700,0.8600,4.6900,,,,
2007-02-20,2.5700,0.8600,4.6800,58.0700,84.1900,31.9233,21.1351
2007-02-21,2.5300,0.8600,4.6900,60.0700,84.2100,31.8294,21.0460
2007-02-22,2.4900,0.8600,4.7300,60.9500,84.3200,31.8982,20.9625
2007-02-23,2.5500,0.8600,4.6800,61.1400,84.0700,31.7229,20.7676
2007-02-24,2.5500,0.8600,4.6800,,,,
2007-02-25,2.5500,0.8600,4.6800,,,,
2007-02-26,2.5800,0.8600,4.6300,61.3900,83.9300,31.4913,20.6173
2007-02-27,2.7900,0.8900,4.5000,61.4600,83.4800,30.4144,19.6541
2007-02-28,2.8200,0.9000,4.5600,61.7900,83.5700,30.6273,20.0160
2007-03-01,2.8300,0.8900,4.5600,62.0000,83.6800,30.6085,19.9937
2007-03-02,2.9100,0.9000,4.5200,61.6400,83.7400,30.4583,19.7654
2007-03-03,2.9100,0.9000,4.5200,,,,
2007-03-04,2.9100,0.9000,4.5200,,,,
2007-03-05,2.9900,0.9100,4.5100,60.0700,84.1500,29.6945,19.4536
